time,subcycling_plastic_strain,trapezoid_plastic_strain,relative_difference_percent
8.704535000000000169e-06,1.076337739438657323e-05,1.033077999999999971e-05,4.187461105420632101e+00
8.704788999999999981e-06,1.076405783902391856e-05,1.033140000000000073e-05,4.187794868303596374e+00
8.705093999999999294e-06,1.076487490837191023e-05,1.033215000000000068e-05,4.188140013181278931e+00
8.705276999999999899e-06,1.076536514998070828e-05,1.033299000000000015e-05,4.184414675526717531e+00
8.705460000000000504e-06,1.076585539158950633e-05,1.033350000000000025e-05,4.184016950592791773e+00
8.705680000000000647e-06,1.076644475308642021e-05,1.033404999999999976e-05,4.184175159655898923e+00
8.705943000000000072e-06,1.076714930796682038e-05,1.033469000000000049e-05,4.184540687401556269e+00
8.706260000000000564e-06,1.076799852430555635e-05,1.033542000000000073e-05,4.185398603110038529e+00
8.706639000000000649e-06,1.076901383342978476e-05,1.033631000000000031e-05,4.186250542309435829e+00
8.706866999999999320e-06,1.076962462625385530e-05,1.033743000000000074e-05,4.180871128064271858e+00
8.707094999999999684e-06,1.077023541907793092e-05,1.033808000000000047e-05,4.180229008461246565e+00
8.707367999999999808e-06,1.077096676311728241e-05,1.033869000000000079e-05,4.181156056688822176e+00
8.707532000000000100e-06,1.077140610532407430e-05,1.033946999999999945e-05,4.177545902488956742e+00
8.707696000000000392e-06,1.077184544753086450e-05,1.033997000000000055e-05,4.176757258781833571e+00
8.707891999999999873e-06,1.077237051504629486e-05,1.034045000000000024e-05,4.176999212280844809e+00
8.708128999999999851e-06,1.077300541811342532e-05,1.034099000000000075e-05,4.177698828771950978e+00
8.708412000000000675e-06,1.077376355131172983e-05,1.034164999999999949e-05,4.178381122081392895e+00
8.708752000000000742e-06,1.077467438271605113e-05,1.034249000000000065e-05,4.178726619180201496e+00
8.708956000000000444e-06,1.077522088155864324e-05,1.034346999999999975e-05,4.174139641325816719e+00
8.709160000000000146e-06,1.077576738040123364e-05,1.034402999999999996e-05,4.173783142558884052e+00
8.709403999999999258e-06,1.077642103587962766e-05,1.034459999999999918e-05,4.174361849463763541e+00
8.709698000000000174e-06,1.077720863715277829e-05,1.034532000000000042e-05,4.174724775577534963e+00
8.710051000000000812e-06,1.077815429446373529e-05,1.034617999999999959e-05,4.175205674594253402e+00
8.710261999999999649e-06,1.077871954571759095e-05,1.034714000000000068e-05,4.171003250343479074e+00
8.710473999999999572e-06,1.077928747588734309e-05,1.034774999999999931e-05,4.170350809473980291e+00
8.710726999999999991e-06,1.077996524160879533e-05,1.034839000000000004e-05,4.170457835555050785e+00
8.711031999999999304e-06,1.078078231095678700e-05,1.034912000000000028e-05,4.171004983581084069e+00
8.711214999999999909e-06,1.078127255256558505e-05,1.034994000000000005e-05,4.167488435349238962e+00
8.711396999999999427e-06,1.078176011525848491e-05,1.035046999999999985e-05,4.166865033747115810e+00
8.711616999999999571e-06,1.078234947675539880e-05,1.035103000000000006e-05,4.166923260346059088e+00
8.711880000000000689e-06,1.078305403163580405e-05,1.035166000000000009e-05,4.167389883707579123e+00
8.712195000000000703e-06,1.078389789014274873e-05,1.035237000000000063e-05,4.168397093059348357e+00
8.712385000000000441e-06,1.078440688416280864e-05,1.035326999999999922e-05,4.164258095875114307e+00
8.712574000000000788e-06,1.078491319926697715e-05,1.035385000000000083e-05,4.163313156622669098e+00
8.712801999999999458e-06,1.078552399209104769e-05,1.035440000000000034e-05,4.163679132456224785e+00
8.713074000000000190e-06,1.078625265721450608e-05,1.035501999999999967e-05,4.164479230503721041e+00
8.713402000000000774e-06,1.078713134162808816e-05,1.035578999999999932e-05,4.165219086405661741e+00
8.713598000000000255e-06,1.078765640914351853e-05,1.035677000000000011e-05,4.160432346605345444e+00
8.713795000000000823e-06,1.078818415557484708e-05,1.035733000000000033e-05,4.159895992257142794e+00
8.714030000000000322e-06,1.078881370081018456e-05,1.035784999999999943e-05,4.160744756973552505e+00
8.714312999999999451e-06,1.078957183400848568e-05,1.035852000000000056e-05,4.161326463707991863e+00
8.714482999999999485e-06,1.079002724971064633e-05,1.035937999999999974e-05,4.157075517170396139e+00
8.714652000000000127e-06,1.079047998649691219e-05,1.035985999999999944e-05,4.156619746762145517e+00
8.714855999999999829e-06,1.079102648533950429e-05,1.036031000000000042e-05,4.157370632148110090e+00
8.715100000000000635e-06,1.079168014081790169e-05,1.036087999999999964e-05,4.157949332661917019e+00
8.715393999999999857e-06,1.079246774209104724e-05,1.036162000000000058e-05,4.158111782627105235e+00
8.715569999999999633e-06,1.079293923128857835e-05,1.036247000000000075e-05,4.154117997818835839e+00
8.715745999999999409e-06,1.079341072048610776e-05,1.036293999999999975e-05,4.153943962679586654e+00
8.715956999999999939e-06,1.079397597173996850e-05,1.036343000000000015e-05,4.154473680431752136e+00
8.716210000000000358e-06,1.079465373746141904e-05,1.036404999999999948e-05,4.154782517079901538e+00
8.716514000000000279e-06,1.079546812789351761e-05,1.036479999999999943e-05,4.155103117219032249e+00
8.716696999999999190e-06,1.079595836950231227e-05,1.036564000000000059e-05,4.151392190953107075e+00
8.716879000000000402e-06,1.079644593219521552e-05,1.036615000000000069e-05,4.150971500462706132e+00
8.717097999999999459e-06,1.079703261477623292e-05,1.036668999999999950e-05,4.151205589983239186e+00
8.717359999999999492e-06,1.079773449074073830e-05,1.036733000000000023e-05,4.151546162230179249e+00
8.717676000000000591e-06,1.079858102816358116e-05,1.036806999999999948e-05,4.152277407112237029e+00
8.718053999999999590e-06,1.079959365837191140e-05,1.036895000000000006e-05,4.153204117793135808e+00
8.718281000000000563e-06,1.080020177228009392e-05,1.037007000000000048e-05,4.147819371326263216e+00
8.718507999999999841e-06,1.080080988618826966e-05,1.037072000000000021e-05,4.147155512715312575e+00
8.718780000000000573e-06,1.080153855131172805e-05,1.037133000000000053e-05,4.148055758631993051e+00
8.718943999999999170e-06,1.080197789351851486e-05,1.037210999999999919e-05,4.144459454426492329e+00
8.719107000000000070e-06,1.080241455680941196e-05,1.037261000000000029e-05,4.143649060452592181e+00
8.719302999999999551e-06,1.080293962432484402e-05,1.037307999999999929e-05,4.143992182889216558e+00
8.719538000000000744e-06,1.080356916956018658e-05,1.037363000000000049e-05,4.144539274681919849e+00
8.719820999999999874e-06,1.080432730275848601e-05,1.037428999999999923e-05,4.145221530904638740e+00
8.720160000000000549e-06,1.080523545524691421e-05,1.037511999999999969e-05,4.145643185302093414e+00
8.720565999999999474e-06,1.080632309510030544e-05,1.037610000000000049e-05,4.146289020926021252e+00
8.720810000000000280e-06,1.080697675057870284e-05,1.037721999999999922e-05,4.141347591924462002e+00
8.721053999999999392e-06,1.080763040605709685e-05,1.037792000000000075e-05,4.140621685820435438e+00
8.721346999999999222e-06,1.080841532841434930e-05,1.037867000000000070e-05,4.140658951622400608e+00
8.721523000000000692e-06,1.080888681761188379e-05,1.037949999999999947e-05,4.136873814845458242e+00
8.721697999999999381e-06,1.080935562789351502e-05,1.037993000000000075e-05,4.137076337639215673e+00
8.721873999999999158e-06,1.080982711709104613e-05,1.038048999999999927e-05,4.136000488330000557e+00
8.722050000000000628e-06,1.081029860628858062e-05,1.038097999999999967e-05,4.135626947442158752e+00
8.722260000000000072e-06,1.081086117862654149e-05,1.038148999999999977e-05,4.135930185614412835e+00
8.722513000000000491e-06,1.081153894434799372e-05,1.038211000000000079e-05,4.136239592414190369e+00
8.722817000000000412e-06,1.081235333478009229e-05,1.038283000000000034e-05,4.136861865022272156e+00
8.723180999999999448e-06,1.081332846016589203e-05,1.038368000000000051e-05,4.137728244378596543e+00
8.723400000000000200e-06,1.081391514274691281e-05,1.038474000000000012e-05,4.132748077919261576e+00
8.723617999999999865e-06,1.081449914641203541e-05,1.038537000000000015e-05,4.132054480601415669e+00
8.723879999999999897e-06,1.081520102237654248e-05,1.038598000000000047e-05,4.132696407816517592e+00
8.724194999999999910e-06,1.081604488088348547e-05,1.038671999999999972e-05,4.133401890909601306e+00
8.724384000000000257e-06,1.081655119598765398e-05,1.038763999999999970e-05,4.129053336346410141e+00
8.724573000000000603e-06,1.081705751109182079e-05,1.038818999999999921e-05,4.128414200085112284e+00
8.724799000000000489e-06,1.081766294608410513e-05,1.038871000000000002e-05,4.129029938116523191e+00
8.725070999999999527e-06,1.081839161120755844e-05,1.038935000000000074e-05,4.129629006699722993e+00
8.725398000000000718e-06,1.081926761670524742e-05,1.039014000000000010e-05,4.130142776759960555e+00
8.725789000000000288e-06,1.082031507282021505e-05,1.039109000000000049e-05,4.130703062144727156e+00
8.726023999999999787e-06,1.082094461805555423e-05,1.039216999999999981e-05,4.125939222083110813e+00
8.726258999999999286e-06,1.082157416329089171e-05,1.039283999999999925e-05,4.125283977150543180e+00
8.726541000000000717e-06,1.082232961757330312e-05,1.039354999999999979e-05,4.125439504051102269e+00
8.726709999999999665e-06,1.082278235435956559e-05,1.039434999999999985e-05,4.121781105692667424e+00
8.726879000000000306e-06,1.082323509114583314e-05,1.039480999999999984e-05,4.121528831655733249e+00
8.727082000000000616e-06,1.082377891107253045e-05,1.039528999999999954e-05,4.121952452240687848e+00
8.727325999999999728e-06,1.082443256655092446e-05,1.039588999999999916e-05,4.122230675304618508e+00
8.727618000000000165e-06,1.082521480999228381e-05,1.039659999999999970e-05,4.122644037399574302e+00
8.727969000000000325e-06,1.082615510947144954e-05,1.039741000000000046e-05,4.123576058570828096e+00
8.728390000000000299e-06,1.082728293306327114e-05,1.039840000000000026e-05,4.124508896207790265e+00
8.728895000000000051e-06,1.082863578559027743e-05,1.039964999999999961e-05,4.125002145171018597e+00
8.729045999999999773e-06,1.082904030189043023e-05,1.040107999999999970e-05,4.114575619939761175e+00
8.729198000000000580e-06,1.082944749710648120e-05,1.040148999999999958e-05,4.114386468731707325e+00
8.729380000000000098e-06,1.082993505979938107e-05,1.040191999999999917e-05,4.114769771343962823e+00
8.729597999999999763e-06,1.083051906346450367e-05,1.040245999999999967e-05,4.114979182467455310e+00
8.729859999999999796e-06,1.083122093942901074e-05,1.040308999999999970e-05,4.115420893494251331e+00
8.730174000000000416e-06,1.083206211902006233e-05,1.040381999999999994e-05,4.116200770679061982e+00
8.730551000000000023e-06,1.083307207031249946e-05,1.040470999999999952e-05,4.117001534040833022e+00
8.731002999999999795e-06,1.083428294029706644e-05,1.040581999999999925e-05,4.117531730291963399e+00
8.731275000000000527e-06,1.083501160542052484e-05,1.040710000000000070e-05,4.111727622685705796e+00
8.731546000000000172e-06,1.083573759162808505e-05,1.040785000000000065e-05,4.111200599817295576e+00
8.731872000000000277e-06,1.083661091820987586e-05,1.040864000000000001e-05,4.111689117981560671e+00
8.732262999999999847e-06,1.083765837432484349e-05,1.040961000000000010e-05,4.112050060711625044e+00
8.732496999999999953e-06,1.083828524064428787e-05,1.041068999999999942e-05,4.107270897935568321e+00
8.732731999999999452e-06,1.083891478587962704e-05,1.041133999999999915e-05,4.106818006900436302e+00
8.733012999999999797e-06,1.083966756124614028e-05,1.041204000000000069e-05,4.107048774746731468e+00
8.733350999999999387e-06,1.084057303481867029e-05,1.041288000000000016e-05,4.107346236763221192e+00
8.733553999999999696e-06,1.084111685474536760e-05,1.041378999999999944e-05,4.103471020112448464e+00
8.733756000000000613e-06,1.084165799575617351e-05,1.041436000000000035e-05,4.102969320785657459e+00
8.733999999999999725e-06,1.084231165123456582e-05,1.041497999999999968e-05,4.103048217419199339e+00
8.734291000000000770e-06,1.084309121576003207e-05,1.041569000000000022e-05,4.103436409494060300e+00
8.734465999999999460e-06,1.084356002604166330e-05,1.041649000000000028e-05,4.099941785012639173e+00
8.734641999999999236e-06,1.084403151523919441e-05,1.041698000000000068e-05,4.099571231193625209e+00
8.734852000000000374e-06,1.084459408757716036e-05,1.041751000000000048e-05,4.099675331025935066e+00
8.735103999999999707e-06,1.084526917438271441e-05,1.041812999999999981e-05,4.099960111677571462e+00
8.735406000000000843e-06,1.084607820698302508e-05,1.041882999999999965e-05,4.100731147192395731e+00
8.735769000000000487e-06,1.084705065345293172e-05,1.041967999999999982e-05,4.101571770466385658e+00
8.735987000000000152e-06,1.084763465711805432e-05,1.042076000000000083e-05,4.096386992100897295e+00
8.736204999999999817e-06,1.084821866078317692e-05,1.042138999999999917e-05,4.095697990221820461e+00
8.736466000000000457e-06,1.084891785783178920e-05,1.042197999999999978e-05,4.096513885382522702e+00
8.736779999999999384e-06,1.084975903742283570e-05,1.042272000000000073e-05,4.097193797999321596e+00
8.737157000000000685e-06,1.085076898871527792e-05,1.042366999999999942e-05,4.097395530703471067e+00
8.737381999999999484e-06,1.085137174479166407e-05,1.042475000000000044e-05,4.092393052990849434e+00
8.737607999999999370e-06,1.085197717978394672e-05,1.042535000000000006e-05,4.092209659953351064e+00
8.737879000000000709e-06,1.085270316599151201e-05,1.042599999999999979e-05,4.092683349237600687e+00
8.738205000000000814e-06,1.085357649257330282e-05,1.042681999999999955e-05,4.092872923607612456e+00
8.738399999999999209e-06,1.085409888117283500e-05,1.042775999999999924e-05,4.088499171181881664e+00
8.738594999999999298e-06,1.085462126977237227e-05,1.042828000000000004e-05,4.088318205613698630e+00
8.738828999999999404e-06,1.085524813609181834e-05,1.042882000000000055e-05,4.088939459035803914e+00
8.739109999999999749e-06,1.085600091145833157e-05,1.042952999999999940e-05,4.089071237709966056e+00
8.739446999999999946e-06,1.085690370611496680e-05,1.043034999999999916e-05,4.089543554290773208e+00
8.739648999999999169e-06,1.085744484712576762e-05,1.043127000000000084e-05,4.085550916865988036e+00
8.739851999999999479e-06,1.085798866705246663e-05,1.043185000000000076e-05,4.084976941314012677e+00
8.740094999999999199e-06,1.085863964361496584e-05,1.043245999999999938e-05,4.085130866688839291e+00
8.740386000000000243e-06,1.085941920814043040e-05,1.043316999999999993e-05,4.085519627691588163e+00
8.740734999999999924e-06,1.086035414978780654e-05,1.043395999999999929e-05,4.086599429054809995e+00
8.740944999999999368e-06,1.086091672212576909e-05,1.043495999999999978e-05,4.082015859435679239e+00
8.741155000000000507e-06,1.086147929446373504e-05,1.043560000000000051e-05,4.081023558432045562e+00
8.741406999999999839e-06,1.086215438126928740e-05,1.043621000000000083e-05,4.081408684467699999e+00
8.741648000000000774e-06,1.086280000000000042e-05,1.043675264900662574e-05,4.082183082435378196e+00
8.741708999999999282e-06,1.086296531694574276e-05,1.043688999999999927e-05,4.082397313239321868e+00
8.742070999999999534e-06,1.086394637816476630e-05,1.043775000000000014e-05,4.083220791499759805e+00
8.742288999999999198e-06,1.086453718298727058e-05,1.043884000000000016e-05,4.078012336497833346e+00
8.742505999999999471e-06,1.086512527769591174e-05,1.043945999999999949e-05,4.077464521114236184e+00
8.742767000000000111e-06,1.086583261741460003e-05,1.044003000000000040e-05,4.078557412331186960e+00
8.743079999999999645e-06,1.086668088305425063e-05,1.044078000000000035e-05,4.079205605847937122e+00
8.743455999999999860e-06,1.086769988586737831e-05,1.044173999999999974e-05,4.079395635855505020e+00
8.743681999999999746e-06,1.086831237160080118e-05,1.044279999999999936e-05,4.074696169617361363e+00
8.743907000000000239e-06,1.086892214722036092e-05,1.044340000000000067e-05,4.074555673634642439e+00
8.744177999999999885e-06,1.086965658807769405e-05,1.044405000000000040e-05,4.075110594814210785e+00
8.744501999999999511e-06,1.087053466496985601e-05,1.044487999999999917e-05,4.075247058557464719e+00
8.744696999999999600e-06,1.087106313717347276e-05,1.044579999999999916e-05,4.071139952645787652e+00
